Date,Open,High,Low,Close,Adj Close,Volume
"Sep 29, 2017",7322.8,7382.7,7321.6,7372.8,7372.8,728387400
"Sep 28, 2017",7313.5,7323.3,7289.8,7322.8,7322.8,725911000
"Sep 27, 2017",7285.7,7327.5,7285.7,7313.5,7313.5,832249800
"Sep 26, 2017",7301.3,7311.8,7273.3,7285.7,7285.7,686442500
"Sep 25, 2017",7310.6,7312.5,7272.5,7301.3,7301.3,584594700
"Sep 22, 2017",7263.9,7320.3,7242.2,7310.6,7310.6,625557800
"Sep 21, 2017",7272,7289.2,7260.1,7263.9,7263.9,786845200
"Sep 20, 2017",7275.3,7289.9,7249.6,7272,7272,770407100
"Sep 19, 2017",7253.3,7285.7,7243.6,7275.3,7275.3,773526900
"Sep 18, 2017",7215.5,7257.5,7215.5,7253.3,7253.3,712298700
"Sep 15, 2017",7295.4,7295.4,7196.6,7215.5,7215.5,1416161300
"Sep 14, 2017",7379.7,7390.7,7287.7,7295.4,7295.4,1221676900
"Sep 13, 2017",7400.7,7401.3,7336.2,7379.7,7379.7,844049500
"Sep 12, 2017",7413.6,7435.8,7387,7400.7,7400.7,745693800
"Sep 11, 2017",7377.6,7434.1,7377.6,7413.6,7413.6,614926800
"Sep 08, 2017",7397,7397,7358.4,7377.6,7377.6,600535800
"Sep 07, 2017",7354.1,7412.7,7348.4,7397,7397,643758300
"Sep 06, 2017",7372.9,7372.9,7322.4,7354.1,7354.1,676234700
"Sep 05, 2017",7411.5,7437.5,7369.6,7372.9,7372.9,541337100
"Sep 04, 2017",7438.5,7438.5,7404.1,7411.5,7411.5,389133300
"Sep 01, 2017",7430.6,7460.5,7430.1,7438.5,7438.5,536515100
"Aug 31, 2017",7365.3,7443.7,7365,7430.6,7430.6,761338600
"Aug 30, 2017",7337.4,7381.3,7337.4,7365.3,7365.3,666133700
"Aug 29, 2017",7401.5,7401.6,7289.2,7337.4,7337.4,734574500
"Aug 25, 2017",7407.1,7439.5,7401.5,7401.5,7401.5,498099600
"Aug 24, 2017",7382.7,7437.9,7382.2,7407.1,7407.1,734674100
"Aug 23, 2017",7381.7,7394.5,7360.3,7382.7,7382.7,593602900
"Aug 22, 2017",7318.9,7387.6,7318.9,7381.7,7381.7,656086900
"Aug 21, 2017",7324,7332,7296.8,7318.9,7318.9,536324300
"Aug 18, 2017",7387.9,7387.9,7302.5,7324,7324,719309100
"Aug 17, 2017",7433,7433.7,7382.2,7387.9,7387.9,576511200
"Aug 16, 2017",7383.9,7445,7383.9,7433,7433,568676900
"Aug 15, 2017",7353.9,7399.4,7353.9,7383.9,7383.9,495314400
"Aug 14, 2017",7310,7377.7,7310,7353.9,7353.9,536696000
"Aug 11, 2017",7389.9,7390,7296.5,7310,7310,744594900
"Aug 10, 2017",7498.1,7498.1,7376.7,7389.9,7389.9,713176100
"Aug 09, 2017",7542.7,7542.7,7475.8,7498.1,7498.1,779812300
"Aug 08, 2017",7531.9,7551.9,7518.5,7542.7,7542.7,597542000
"Aug 07, 2017",7511.7,7533.7,7511.7,7531.9,7531.9,613223700
"Aug 04, 2017",7474.8,7519.1,7465.1,7511.7,7511.7,753461700
"Aug 03, 2017",7411.4,7484.5,7384.2,7474.8,7474.8,795756800
"Aug 02, 2017",7423.7,7434.7,7388.9,7411.4,7411.4,709413000
"Aug 01, 2017",7372,7440.1,7372,7423.7,7423.7,718389600
"Jul 31, 2017",7368.4,7425.5,7367.9,7372,7372,898503100
"Jul 28, 2017",7443,7443,7339.4,7368.4,7368.4,798028700
"Jul 27, 2017",7452.3,7461.9,7410.9,7443,7443,982531200
"Jul 26, 2017",7434.8,7487.1,7434.7,7452.3,7452.3,751804200
"Jul 25, 2017",7377.7,7453.7,7377.7,7434.8,7434.8,774939600
"Jul 24, 2017",7452.9,7453.2,7357.5,7377.7,7377.7,-
"Jul 21, 2017",7487.9,7515.1,7433.9,7452.9,7452.9,701091300
"Jul 20, 2017",7430.9,7502.7,7430.9,7487.9,7487.9,706242700
"Jul 19, 2017",7390.2,7442.8,7379.3,7430.9,7430.9,640610900
"Jul 18, 2017",7404.1,7418.5,7357.8,7390.2,7390.2,615471900
"Jul 17, 2017",7378.4,7426.4,7378.3,7404.1,7404.1,595711600
"Jul 14, 2017",7413.4,7419.8,7363.8,7378.4,7378.4,827118400
"Jul 13, 2017",7416.9,7428.2,7403.8,7413.4,7413.4,941748000
"Jul 12, 2017",7329.8,7439.1,7329.8,7416.9,7416.9,796874200
"Jul 11, 2017",7370,7386.9,7304.8,7329.8,7329.8,662989700
"Jul 10, 2017",7350.9,7388,7344.3,7370,7370,597132300
"Jul 07, 2017",7337.3,7359.5,7314.7,7350.9,7350.9,670643200
"Jul 06, 2017",7367.6,7373.9,7303.5,7337.3,7337.3,767506100
"Jul 05, 2017",7357.2,7386.9,7347.5,7367.6,7367.6,924489500
"Jul 04, 2017",7377.1,7383.5,7336.8,7357.2,7357.2,597565700
"Jul 03, 2017",7312.7,7386.1,7312.3,7377.1,7377.1,704804300
"Jun 30, 2017",7350.3,7377.4,7302.7,7312.7,7312.7,978353300
"Jun 29, 2017",7387.8,7452,7341.8,7350.3,7350.3,930392000
"Jun 28, 2017",7434.4,7445.3,7381.4,7387.8,7387.8,833666400
"Jun 27, 2017",7446.8,7451.7,7411.4,7434.4,7434.4,704817400
"Jun 26, 2017",7424.1,7481,7424.1,7446.8,7446.8,702710000
"Jun 23, 2017",7439.3,7441.8,7396.8,7424.1,7424.1,608960600
"Jun 22, 2017",7447.8,7448.5,7398.8,7439.3,7439.3,789287000
"Jun 21, 2017",7472.7,7477.2,7417.5,7447.8,7447.8,843652400
"Jun 20, 2017",7523.8,7561.1,7472.7,7472.7,7472.7,1005340300
"Jun 19, 2017",7463.5,7537.8,7463.5,7523.8,7523.8,551165300
"Jun 16, 2017",7419.4,7479,7419.4,7463.5,7463.5,1889237700
"Jun 15, 2017",7474.4,7474.5,7377.9,7419.4,7419.4,985057200
"Jun 14, 2017",7500.4,7545.1,7474.4,7474.4,7474.4,943048700
"Jun 13, 2017",7511.9,7540.1,7491.9,7500.4,7500.4,759155200
"Jun 12, 2017",7527.3,7540.5,7483.6,7511.9,7511.9,691742100
"Jun 09, 2017",7450,7545.1,7449.7,7527.3,7527.3,1079740000
"Jun 08, 2017",7478.6,7489.7,7450,7450,7450,867765500
"Jun 07, 2017",7525,7555.6,7476.3,7478.6,7478.6,874514700
"Jun 06, 2017",7525.8,7527.6,7502.8,7525,7525,842102100
"Jun 05, 2017",7547.6,7562,7519.1,7525.8,7525.8,606693000
"Jun 02, 2017",7543.8,7599,7540,7547.6,7547.6,799553200
"Jun 01, 2017",7520,7558.6,7518.3,7543.8,7543.8,859764100
"May 31, 2017",7526.5,7586.5,7519.7,7520,7520,1864745500
"May 30, 2017",7547.6,7547.7,7497.1,7526.5,7526.5,737736400
"May 26, 2017",7517.7,7554.2,7514.4,7547.6,7547.6,773534000
"May 25, 2017",7514.9,7529.7,7497.1,7517.7,7517.7,620554600
"May 24, 2017",7485.3,7519.6,7475.1,7514.9,7514.9,823078300
"May 23, 2017",7496.3,7521.9,7485.3,7485.3,7485.3,678940100
"May 22, 2017",7470.7,7518.1,7470.7,7496.3,7496.3,672758000
"May 19, 2017",7436.4,7480.3,7436.4,7470.7,7470.7,820231400
"May 18, 2017",7503.5,7503.7,7389.3,7436.4,7436.4,981827100
"May 17, 2017",7522,7533,7478.9,7503.5,7503.5,989995900
"May 16, 2017",7454.4,7533.7,7452.4,7522,7522,1010009800
"May 15, 2017",7435.4,7460.2,7434.2,7454.4,7454.4,831966500
"May 12, 2017",7386.6,7435.4,7381.7,7435.4,7435.4,852716600
"May 11, 2017",7385.2,7396.2,7369.2,7386.6,7386.6,956757900
"May 10, 2017",7342.2,7398.6,7331.3,7385.2,7385.2,822815300
"May 09, 2017",7300.9,7359.6,7300.9,7342.2,7342.2,707206200
"May 08, 2017",7297.4,7322.3,7285.8,7300.9,7300.9,716672700
"May 05, 2017",7248.1,7297.4,7222.8,7297.4,7297.4,881277700
"May 04, 2017",7234.5,7280.7,7226.1,7248.1,7248.1,918713600
"May 03, 2017",7250.1,7250.1,7218.6,7234.5,7234.5,766336200
"May 02, 2017",7203.9,7254.3,7203.9,7250.1,7250.1,910924000
"Apr 28, 2017",7237.2,7243.3,7197.3,7203.9,7203.9,1148718800
"Apr 27, 2017",7288.7,7289.4,7224.4,7237.2,7237.2,1094741200
"Apr 26, 2017",7275.6,7302.6,7262.3,7288.7,7288.7,860455200
"Apr 25, 2017",7264.7,7290.8,7258.7,7275.6,7275.6,835369300
"Apr 24, 2017",7114.6,7273.9,7114.6,7264.7,7264.7,1027266000
"Apr 21, 2017",7118.5,7134.5,7104.2,7114.6,7114.6,896918700
"Apr 20, 2017",7114.4,7127.6,7096.8,7118.5,7118.5,830708700
"Apr 19, 2017",7147.5,7151.2,7114.4,7114.4,7114.4,1018754400
"Apr 18, 2017",7327.6,7327.6,7147.5,7147.5,7147.5,1039110900
"Apr 13, 2017",7349,7349,7298.9,7327.6,7327.6,715928200
"Apr 12, 2017",7365.5,7402.4,7348.8,7349,7349,888411200
"Apr 11, 2017",7348.9,7406.4,7332.6,7365.5,7365.5,796050600
"Apr 10, 2017",7349.4,7359.3,7337,7348.9,7348.9,668786200
"Apr 07, 2017",7303.2,7349.4,7284.7,7349.4,7349.4,780587700
"Apr 06, 2017",7331.7,7331.7,7258.1,7303.2,7303.2,887193100
"Apr 05, 2017",7321.8,7362.6,7321.8,7331.7,7331.7,749886800
"Apr 04, 2017",7282.7,7324.6,7282.7,7321.8,7321.8,786153000
"Apr 03, 2017",7322.9,7350.3,7280.8,7282.7,7282.7,746218600
"Mar 31, 2017",7369.5,7369.6,7322.9,7322.9,7322.9,957012600
"Mar 30, 2017",7373.7,7384.8,7340.3,7369.5,7369.5,760967600
"Mar 29, 2017",7343.4,7373.7,7313.9,7373.7,7373.7,779343400
"Mar 28, 2017",7293.5,7349.6,7285.8,7343.4,7343.4,791143500
"Mar 27, 2017",7336.8,7336.8,7255.8,7293.5,7293.5,779235000
"Mar 24, 2017",7340.7,7351.6,7322.9,7336.8,7336.8,633190500
"Mar 23, 2017",7324.7,7346.4,7307.7,7340.7,7340.7,786539600
"Mar 22, 2017",7378.3,7378.4,7301.8,7324.7,7324.7,904591800
"Mar 21, 2017",7429.8,7440.9,7360.7,7378.3,7378.3,846963600
"Mar 20, 2017",7425,7433.7,7400,7429.8,7429.8,611042100
"Mar 17, 2017",7416,7447,7402.6,7425,7425,1516668800
"Mar 16, 2017",7368.6,7444.6,7368.6,7416,7416,1082219200
"Mar 15, 2017",7357.9,7383.3,7357.6,7368.6,7368.6,833084500
"Mar 14, 2017",7367.1,7386.2,7339.3,7357.9,7357.9,842511400
"Mar 13, 2017",7343.1,7377.4,7342,7367.1,7367.1,687295500
"Mar 10, 2017",7315,7373,7315,7343.1,7343.1,919722100
"Mar 09, 2017",7334.6,7336.3,7263.6,7315,7315,1045803400
"Mar 08, 2017",7339,7354.5,7315.9,7334.6,7334.6,866234700
"Mar 07, 2017",7350.1,7363.7,7335.3,7339,7339,844760300
"Mar 06, 2017",7374.3,7374.3,7338.9,7350.1,7350.1,738066600
"Mar 03, 2017",7382.4,7382.4,7353.6,7374.3,7374.3,850603100
"Mar 02, 2017",7382.9,7394.6,7372.7,7382.4,7382.4,927106800
"Mar 01, 2017",7263.4,7383.1,7263.4,7382.9,7382.9,1035866400
"Feb 28, 2017",7253,7284.2,7246.6,7263.4,7263.4,981918400
"Feb 27, 2017",7243.7,7285.2,7239.7,7253,7253,831112100
"Feb 24, 2017",7271.4,7271.9,7192.5,7243.7,7243.7,855350300
"Feb 23, 2017",7302.3,7310.1,7262.9,7271.4,7271.4,1065322800
"Feb 22, 2017",7274.8,7314.3,7274.7,7302.3,7302.3,1146291800
"Feb 21, 2017",7299.9,7319,7267.5,7274.8,7274.8,896954200
"Feb 20, 2017",7300,7329.6,7283.3,7299.9,7299.9,635938500
"Feb 17, 2017",7277.9,7307.1,7253.2,7300,7300,801785200
"Feb 16, 2017",7302.4,7302.4,7260.7,7277.9,7277.9,684054500
"Feb 15, 2017",7268.6,7313.4,7268.6,7302.4,7302.4,716447200
"Feb 14, 2017",7278.9,7292.7,7251.8,7268.6,7268.6,756312200
"Feb 13, 2017",7258.8,7298.5,7257.7,7278.9,7278.9,645414300
"Feb 10, 2017",7229.5,7274.8,7229.5,7258.8,7258.8,875649700
"Feb 09, 2017",7188.8,7238.7,7183.1,7229.5,7229.5,781741400
"Feb 08, 2017",7186.2,7195.9,7147.2,7188.8,7188.8,935233800
"Feb 07, 2017",7172.2,7227.2,7159.6,7186.2,7186.2,770251300
"Feb 06, 2017",7188.3,7208.7,7165.2,7172.2,7172.2,614802900
"Feb 03, 2017",7140.8,7202.4,7133.6,7188.3,7188.3,786535500
"Feb 02, 2017",7107.7,7163.9,7093.6,7140.8,7140.8,880030800
"Feb 01, 2017",7099.2,7170.2,7099.2,7107.7,7107.7,785299200
"Jan 31, 2017",7118.5,7162.5,7099.2,7099.2,7099.2,959011000
"Jan 30, 2017",7184.5,7184.7,7105.7,7118.5,7118.5,890006700
"Jan 27, 2017",7161.5,7184.7,7150.8,7184.5,7184.5,876491800
"Jan 26, 2017",7164.4,7184.8,7151.3,7161.5,7161.5,905662800
"Jan 25, 2017",7150.3,7205.7,7150.3,7164.4,7164.4,989914700
"Jan 24, 2017",7151.2,7190.2,7144.4,7150.3,7150.3,1071108500
"Jan 23, 2017",7198.4,7198.4,7131.5,7151.2,7151.2,714162600
"Jan 20, 2017",7208.4,7221,7193.7,7198.4,7198.4,819057000
"Jan 19, 2017",7247.6,7249.6,7191.7,7208.4,7208.4,748413500
"Jan 18, 2017",7220.4,7260.5,7218.4,7247.6,7247.6,795536000
"Jan 17, 2017",7327.1,7329.3,7220.4,7220.4,7220.4,879279000
"Jan 16, 2017",7337.8,7354.1,7320.5,7327.1,7327.1,633737000
"Jan 13, 2017",7292.4,7338.5,7292.4,7337.8,7337.8,811899400
"Jan 12, 2017",7290.5,7302.3,7263.4,7292.4,7292.4,831909900
"Jan 11, 2017",7275.5,7328.5,7257.2,7290.5,7290.5,878535700
"Jan 10, 2017",7237.8,7284.8,7237.3,7275.5,7275.5,933682800
"Jan 09, 2017",7210.1,7243.8,7207.4,7237.8,7237.8,705536400
"Jan 06, 2017",7195.3,7210.1,7180.6,7210.1,7210.1,694323700
"Jan 05, 2017",7189.7,7212,7172.8,7195.3,7195.3,768721000
"Jan 04, 2017",7177.9,7189.7,7168.8,7189.7,7189.7,742050400
"Jan 03, 2017",7142.8,7205.5,7142.8,7177.9,7177.9,795658400
"Dec 30, 2016",7120.3,7142.8,7087.5,7142.8,7142.8,316700000
"Dec 29, 2016",7106.1,7120.3,7074.5,7120.3,7120.3,383620400
"Dec 28, 2016",7068.2,7109.4,7060.9,7106.1,7106.1,470755300
"Dec 23, 2016",7063.7,7071.1,7054.6,7068.2,7068.2,186159300
"Dec 22, 2016",7041.4,7063.7,7020.1,7063.7,7063.7,468663000
"Dec 21, 2016",7044,7057,7025.7,7041.4,7041.4,600551300
"Dec 20, 2016",7017.2,7045.2,6992.6,7044,7044,721985200
"Dec 19, 2016",7011.6,7025.7,6986.4,7017.2,7017.2,626061400
"Dec 16, 2016",6999,7038.4,6990.4,7011.6,7011.6,1113082800
"Dec 15, 2016",6949.2,7010.5,6925.9,6999,6999,1064458500
"Dec 14, 2016",6968.6,6970.5,6942,6949.2,6949.2,971286400
"Dec 13, 2016",6890.4,6978,6877.5,6968.6,6968.6,905452400
"Dec 12, 2016",6954.2,6976.8,6875.4,6890.4,6890.4,917840600
"Dec 09, 2016",6931.6,6962.3,6929.5,6954.2,6954.2,803052200
"Dec 08, 2016",6902.2,6937.5,6892.2,6931.6,6931.6,1019417900
"Dec 07, 2016",6779.8,6902.2,6779.8,6902.2,6902.2,1161379200
"Dec 06, 2016",6746.8,6785.3,6723.1,6779.8,6779.8,845397500
"Dec 05, 2016",6730.7,6799.5,6697.7,6746.8,6746.8,790521700
"Dec 02, 2016",6752.9,6752.9,6678.7,6730.7,6730.7,687199300
"Dec 01, 2016",6783.8,6789.3,6688.4,6752.9,6752.9,938011500
"Nov 30, 2016",6772,6845.7,6765.2,6783.8,6783.8,1331987200
"Nov 29, 2016",6799.5,6800.9,6729.4,6772,6772,772231500
"Nov 28, 2016",6840.8,6841,6769.8,6799.5,6799.5,688383900
"Nov 25, 2016",6829.2,6852.1,6818.1,6840.8,6840.8,477578100
"Nov 24, 2016",6817.7,6831.2,6790.7,6829.2,6829.2,491417000
"Nov 23, 2016",6819.7,6880.7,6779.5,6817.7,6817.7,773975400
"Nov 22, 2016",6778,6851.4,6778,6819.7,6819.7,896754300
"Nov 21, 2016",6775.8,6820.9,6754.2,6778,6778,781736600
"Nov 18, 2016",6794.7,6811.6,6740.3,6775.8,6775.8,866734900
"Nov 17, 2016",6749.7,6798.8,6745.1,6794.7,6794.7,826252500
"Nov 16, 2016",6792.7,6810.5,6735.7,6749.7,6749.7,850998000
"Nov 15, 2016",6753.2,6820.5,6753.2,6792.7,6792.7,1123112200
"Nov 14, 2016",6730.4,6814.2,6730.4,6753.2,6753.2,1053182100
"Nov 11, 2016",6828,6849,6709.7,6730.4,6730.4,1079211900
"Nov 10, 2016",6911.8,6997.3,6799.1,6828,6828,1691621700
"Nov 09, 2016",6843.1,6911.8,6696.3,6911.8,6911.8,1364332200
"Nov 08, 2016",6806.9,6849.3,6795.1,6843.1,6843.1,807294400
"Nov 07, 2016",6693.3,6806.9,6693.3,6806.9,6806.9,862189600
"Nov 04, 2016",6790.5,6790.5,6676.6,6693.3,6693.3,875842600
"Nov 03, 2016",6845.4,6873.2,6790.5,6790.5,6790.5,1051387600
"Nov 02, 2016",6917.1,6917.1,6845.4,6845.4,6845.4,773904700
"Nov 01, 2016",6954.2,6993.8,6903.6,6917.1,6917.1,757445500
"Oct 31, 2016",6996.3,6996.3,6945.3,6954.2,6954.2,786510100
"Oct 28, 2016",6986.6,7006.4,6927.2,6996.3,6996.3,927919200
"Oct 27, 2016",6958.1,7003.9,6924.1,6986.6,6986.6,932928900
"Oct 26, 2016",7017.6,7017.6,6917.8,6958.1,6958.1,911701300
"Oct 25, 2016",6986.4,7067.2,6985.9,7017.6,7017.6,836098700
"Oct 24, 2016",7020.5,7067.3,6983.4,6986.4,6986.4,657275100
"Oct 21, 2016",7026.9,7058.4,7011.1,7020.5,7020.5,735110600
"Oct 20, 2016",7021.9,7047.6,6998.8,7026.9,7026.9,819201600
"Oct 19, 2016",7000.1,7031.2,6975.9,7021.9,7021.9,798401200
"Oct 18, 2016",6947.6,7033,6946.4,7000.1,7000.1,795838600
"Oct 17, 2016",7013.6,7013.6,6937.4,6947.6,6947.6,705888600
"Oct 14, 2016",6977.7,7055.2,6977.7,7013.6,7013.6,846003100
"Oct 13, 2016",7024,7024,6930,6977.7,6977.7,1010365100
"Oct 12, 2016",7070.9,7079.4,7015.8,7024,7024,910363500
"Oct 11, 2016",7097.5,7129.8,7061.4,7070.9,7070.9,954215200
"Oct 10, 2016",7044.4,7104.5,7024.1,7097.5,7097.5,848672800
"Oct 07, 2016",7000,7079.3,7000,7044.4,7044.4,1359993500
"Oct 06, 2016",7033.3,7049.3,7000,7000,7000,796980200
"Oct 05, 2016",7074.3,7076.7,7024.1,7033.3,7033.3,941050600
"Oct 04, 2016",6983.5,7121.9,6983.5,7074.3,7074.3,1411305400
"Oct 03, 2016",6899.3,6996.4,6898.1,6983.5,6983.5,723046300
"Sep 30, 2016",6919.4,6919.4,6809.5,6899.3,6899.3,1148617200
"Sep 29, 2016",6849.4,6941.1,6849.4,6919.4,6919.4,833301000
"Sep 28, 2016",6807.7,6878.2,6807.7,6849.4,6849.4,735753900
"Sep 27, 2016",6818,6865.5,6768.9,6807.7,6807.7,822515600
"Sep 26, 2016",6909.4,6909.6,6806.5,6818,6818,772058900
"Sep 23, 2016",6911.4,6920.2,6882.6,6909.4,6909.4,738083700
"Sep 22, 2016",6834.8,6937.3,6834.8,6911.4,6911.4,733328200
"Sep 21, 2016",6830.8,6879.8,6830.5,6834.8,6834.8,700988900
"Sep 20, 2016",6813.6,6869.1,6798,6830.8,6830.8,695070600
"Sep 19, 2016",6710.3,6814,6710.3,6813.6,6813.6,685155700
"Sep 16, 2016",6730.3,6746.3,6692.7,6710.3,6710.3,1346126200
"Sep 15, 2016",6673.3,6736.8,6654.8,6730.3,6730.3,747305800
"Sep 14, 2016",6665.6,6720.3,6665.6,6673.3,6673.3,676448700
"Sep 13, 2016",6700.9,6724.7,6665.6,6665.6,6665.6,839927300
"Sep 12, 2016",6777,6777,6654.5,6700.9,6700.9,861327100
"Sep 09, 2016",6858.7,6862.4,6762.3,6777,6777,768674900
"Sep 08, 2016",6846.6,6889.6,6819.8,6858.7,6858.7,784127900
"Sep 07, 2016",6826.1,6856.1,6814.9,6846.6,6846.6,910691300
"Sep 06, 2016",6879.4,6887.9,6819,6826.1,6826.1,666479900
"Sep 05, 2016",6894.6,6910.7,6867.1,6879.4,6879.4,556659100
"Sep 02, 2016",6746,6928.3,6746,6894.6,6894.6,1148353400
"Sep 01, 2016",6781.5,6826.2,6723.2,6746,6746,962003800
"Aug 31, 2016",6820.8,6832.9,6779.5,6781.5,6781.5,914533800
"Aug 30, 2016",6838.1,6851.8,6808.1,6820.8,6820.8,721583800
"Aug 26, 2016",6816.9,6857.3,6798.8,6838.1,6838.1,516535900
"Aug 25, 2016",6835.8,6836.2,6779.2,6816.9,6816.9,637936600
"Aug 24, 2016",6868.5,6868.5,6825.2,6835.8,6835.8,725713700
"Aug 23, 2016",6828.5,6885.4,6828.5,6868.5,6868.5,714675900
"Aug 22, 2016",6859,6884.6,6812.1,6828.5,6828.5,598174100
"Aug 19, 2016",6869,6871.5,6840.9,6859,6859,682389000
"Aug 18, 2016",6859.2,6893.4,6850.6,6869,6869,562282600
"Aug 17, 2016",6893.9,6920.8,6849.9,6859.2,6859.2,694905300
"Aug 16, 2016",6941.2,6941.2,6893.9,6893.9,6893.9,624313400
"Aug 15, 2016",6916,6955.3,6907.2,6941.2,6941.2,534981000
"Aug 12, 2016",6914.7,6931,6896,6916,6916,666188200
"Aug 11, 2016",6866.4,6914.7,6812.7,6914.7,6914.7,735360000
"Aug 10, 2016",6851.3,6866.4,6820,6866.4,6866.4,714543400
"Aug 09, 2016",6809.1,6863.1,6807.8,6851.3,6851.3,843228100
"Aug 08, 2016",6793.5,6829.5,6781.5,6809.1,6809.1,731849100
"Aug 05, 2016",6740.2,6802.4,6738.6,6793.5,6793.5,854685300
"Aug 04, 2016",6634.4,6749.7,6615.8,6740.2,6740.2,975076700
"Aug 03, 2016",6645.4,6673.6,6621.4,6634.4,6634.4,773167000
"Aug 02, 2016",6694,6694.1,6630.8,6645.4,6645.4,797367100
"Aug 01, 2016",6724.4,6769.4,6678.5,6694,6694,705878400
"Jul 29, 2016",6721.1,6740.5,6691.1,6724.4,6724.4,896711900
"Jul 28, 2016",6750.4,6762.7,6718.9,6721.1,6721.1,1204906600
"Jul 27, 2016",6724,6780.1,6723.7,6750.4,6750.4,762916700
"Jul 26, 2016",6710.1,6744.8,6708.6,6724,6724,715629500
"Jul 25, 2016",6730.5,6756.1,6691,6710.1,6710.1,661596700
"Jul 22, 2016",6699.9,6735.9,6663.7,6730.5,6730.5,694731500
"Jul 21, 2016",6729,6732.1,6694.5,6699.9,6699.9,785375100
"Jul 20, 2016",6697.4,6736.6,6694.4,6729,6729,744699200
"Jul 19, 2016",6695.4,6711.7,6660.9,6697.4,6697.4,615693000
"Jul 18, 2016",6669.2,6715.6,6653.7,6695.4,6695.4,851731500
"Jul 15, 2016",6654.5,6669.2,6616.5,6669.2,6669.2,814067900
"Jul 14, 2016",6670.4,6743.4,6648.4,6654.5,6654.5,896411400
"Jul 13, 2016",6680.7,6717.2,6654.6,6670.4,6670.4,1028320400
"Jul 12, 2016",6682.9,6703.1,6663.7,6680.7,6680.7,1130427300
"Jul 11, 2016",6590.6,6695.1,6590.6,6682.9,6682.9,939285500
"Jul 08, 2016",6533.8,6605.8,6515.2,6590.6,6590.6,909700100
"Jul 07, 2016",6463.6,6579.3,6463.6,6533.8,6533.8,1017465800
"Jul 06, 2016",6545.4,6580.3,6432.5,6463.6,6463.6,1566032200
"Jul 05, 2016",6522.3,6561.6,6472.3,6545.4,6545.4,1142087300
"Jul 04, 2016",6577.8,6612.1,6514.8,6522.3,6522.3,748239600
"Jul 01, 2016",6504.3,6587.4,6498.6,6577.8,6577.8,1066211600
"Jun 30, 2016",6360.1,6504.3,6310,6504.3,6504.3,1515147700
"Jun 29, 2016",6140.4,6360.1,6140.4,6360.1,6360.1,1458617500
"Jun 28, 2016",5982.2,6170.3,5982.2,6140.4,6140.4,1545515100
"Jun 27, 2016",6138.7,6138.7,5958.7,5982.2,5982.2,2430429000
"Jun 24, 2016",6338.1,6338.6,5788.7,6138.7,6138.7,3761301300
"Jun 23, 2016",6261.2,6380.6,6261.2,6338.1,6338.1,887921000
"Jun 22, 2016",6226.6,6315.6,6222,6261.2,6261.2,858110900
"Jun 21, 2016",6204,6250.2,6156.2,6226.6,6226.6,816749300
"Jun 20, 2016",6021.1,6236.5,6021.1,6204,6204,979119000
"Jun 17, 2016",5950.5,6046.1,5950.5,6021.1,6021.1,1274460400
"Jun 16, 2016",5966.8,5966.8,5900,5950.5,5950.5,791476800
"Jun 15, 2016",5923.5,6007.5,5923.4,5966.8,5966.8,856010000
"Jun 14, 2016",6045,6045,5921.7,5923.5,5923.5,954027400
"Jun 13, 2016",6115.8,6115.8,6045,6045,6045,827452100
"Jun 10, 2016",6231.9,6231.9,6097.2,6115.8,6115.8,748337500
"Jun 09, 2016",6301.5,6301.7,6229.1,6231.9,6231.9,668485600
"Jun 08, 2016",6284.5,6304.5,6263.8,6301.5,6301.5,663109600
"Jun 07, 2016",6273.4,6322.6,6273.4,6284.5,6284.5,690004500
"Jun 06, 2016",6209.6,6301.6,6209.6,6273.4,6273.4,732583800
"Jun 03, 2016",6185.6,6251.7,6168.2,6209.6,6209.6,660724500
"Jun 02, 2016",6191.9,6220.3,6173.1,6185.6,6185.6,892214700
"Jun 01, 2016",6230.8,6233.2,6151.9,6191.9,6191.9,887239300
"May 31, 2016",6270.8,6290.1,6230.1,6230.8,6230.8,1329032900
"May 27, 2016",6265.7,6275.9,6250.3,6270.8,6270.8,577101200
"May 26, 2016",6262.9,6281.7,6243.5,6265.7,6265.7,665573200
"May 25, 2016",6219.3,6270.3,6219.3,6262.9,6262.9,870436700
"May 24, 2016",6136.4,6231.9,6109.6,6219.3,6219.3,833810600
"May 23, 2016",6156.3,6173.1,6122.6,6136.4,6136.4,653011400
"May 20, 2016",6053.4,6156.5,6053.4,6156.3,6156.3,780582600
"May 19, 2016",6165.8,6165.8,6050.2,6053.4,6053.4,936494700
"May 18, 2016",6167.8,6169.3,6116,6165.8,6165.8,887529400
"May 17, 2016",6151.4,6215.9,6147.2,6167.8,6167.8,758810700
"May 16, 2016",6138.5,6157.2,6092.2,6151.4,6151.4,445329500
"May 13, 2016",6104.2,6138.5,6060.1,6138.5,6138.5,646363000
"May 12, 2016",6162.5,6193.2,6094.1,6104.2,6104.2,698762400
"May 11, 2016",6156.7,6172.7,6131.2,6162.5,6162.5,573062300
"May 10, 2016",6114.8,6180.2,6114.8,6156.7,6156.7,652991800
"May 09, 2016",6125.7,6177.6,6108.4,6114.8,6114.8,669494900
"May 06, 2016",6117.3,6129.9,6054.7,6125.7,6125.7,720345400
"May 05, 2016",6112,6152.6,6102.3,6117.3,6117.3,713231200
"May 04, 2016",6185.6,6185.6,6100.8,6112,6112,775563200
