Date,Last Close
2017-11-24,4261
2017-11-23,4232.5
2017-11-22,4188.5
2017-11-21,4227.5
2017-11-20,4199.5
2017-11-17,4150
2017-11-16,4222
2017-11-15,4210.5
2017-11-14,4243
2017-11-13,4256.5
2017-11-10,4224
2017-11-09,4262
2017-11-08,4279.5
2017-11-07,4220.5
2017-11-06,4256
2017-11-03,4278
2017-11-02,4258.5
2017-11-01,4246
2017-10-31,4269.5
2017-10-30,4208.5
2017-10-27,4230.5
2017-10-26,4225
2017-10-25,4088.5
2017-10-24,4113
2017-10-23,4121
2017-10-20,4161
2017-10-19,4299
2017-10-18,4548.5
2017-10-17,4505.5
2017-10-16,4502.5
2017-10-13,4502.5
2017-10-12,4507.5
2017-10-11,4416
2017-10-10,4372.5
2017-10-09,4362.5
2017-10-06,4382
2017-10-05,4413.5
2017-10-04,4358
2017-10-03,4361
2017-10-02,4379
2017-09-29,4319
2017-09-28,4266.5
2017-09-27,4265
2017-09-26,4274
2017-09-25,4269
2017-09-22,4264
2017-09-15,4348.5
2017-09-14,4371
2017-09-13,4452.5
2017-09-12,4441
2017-09-11,4526
2017-09-08,4507
2017-09-07,4530
2017-09-06,4497
2017-09-05,4470.5
2017-09-04,4500.5
2017-09-01,4489
2017-08-31,4519
2017-08-30,4461.5
2017-08-29,4499
2017-08-25,4510.5
2017-08-24,4519
2017-08-23,4514.5
2017-08-22,4515.5
2017-08-21,4465
2017-08-18,4453.5
2017-08-17,4460.5
2017-08-16,4465
2017-08-15,4471.5
2017-08-14,4412.5
2017-08-11,4374
2017-08-10,4383
2017-08-09,4429
2017-08-08,4411
2017-08-07,4393
2017-08-04,4357
2017-08-03,4325
2017-08-02,4303.5
2017-08-01,4308
2017-07-31,4321.5
2017-07-28,4327
2017-07-27,4360.5
2017-07-26,4356.5
2017-07-25,4338.5
2017-07-24,4333.5
2017-07-21,4378
2017-07-20,4389
2017-07-19,4314
2017-07-18,4290.5
2017-07-17,4275
2017-07-14,4263.5
2017-07-13,4275
2017-07-12,4263.5
2017-07-11,4222.5
2017-07-10,4204.5
2017-07-07,4178
2017-07-06,4127.5
2017-07-05,4161
2017-07-04,4151
2017-06-29,4156.5
2017-06-28,4272.5
2017-06-27,4301.5
2017-06-26,4332.5
2017-06-23,4285.5
2017-06-22,4302
2017-06-21,4306
2017-06-20,4317.5
2017-06-19,4311
2017-06-16,4276.5
2017-06-15,4250
2017-06-14,4242
2017-06-13,4256.5
2017-06-12,4300.5
2017-06-09,4328.5
2017-06-08,4269
2017-06-07,4342.5
2017-06-06,4370
2017-06-05,4354
2017-06-02,4372.5
2017-06-01,4320
2017-05-31,4331.5
2017-05-30,4310
2017-05-26,4310.5
2017-05-25,4269.5
2017-05-24,4212.5
2017-05-23,4190
2017-05-22,4194.5
2017-05-19,4138
2017-05-18,4099.5
2017-05-17,4154
2017-05-16,4156.5
2017-05-15,4115.5
2017-05-12,4102.5
2017-05-11,4085.5
2017-05-10,4079
2017-05-09,4046
2017-05-08,4050
2017-05-05,3988
2017-05-04,4005
2017-05-03,4026.5
2017-05-02,4030
2017-04-28,3972
2017-04-27,3968.5
2017-04-26,4007.5
2017-04-25,4014.5
2017-04-24,4021
2017-04-21,3937.5
2017-04-20,3950
2017-04-19,3937.5
2017-04-18,3965.5
2017-04-13,4033.5
2017-04-12,4065.5
2017-04-11,4041.5
2017-04-10,4054
2017-04-07,4040.5
2017-04-06,3978
2017-04-05,3939.5
2017-04-04,3937.5
2017-04-03,3922
2017-03-31,3939.5
2017-03-30,3994.5
2017-03-29,4031
2017-03-28,4006
2017-03-27,4017.5
2017-03-24,4018
2017-03-23,4016
2017-03-22,4025.5
2017-03-21,4028.5
2017-03-20,4067.5
2017-03-17,4040
2017-03-16,4051.5
2017-03-15,4040
2017-03-14,4042
2017-03-13,3989.5
2017-03-10,4035.5
2017-03-09,4002.5
2017-03-08,3901.5
2017-03-07,3916
2017-03-06,3876
2017-03-03,3859.5
2017-03-02,3858
2017-03-01,3864.5
2017-02-28,3819
2017-02-27,3831
2017-02-24,3773
2017-02-23,3768.5
2017-02-22,3791
2017-02-21,3586.5
2017-02-20,3548
2017-02-17,3797
2017-02-16,3347.5
2017-02-15,3312.5
2017-02-14,3285.5
2017-02-13,3299
2017-02-10,3310.5
2017-02-09,3330
2017-02-08,3343
2017-02-07,3289
2017-02-06,3263
2017-02-02,3247.5
2017-02-01,3203.5
2017-01-31,3227.5
2017-01-30,3224
2017-01-27,3233.5
2017-01-26,3191
2017-01-25,3348.5
2017-01-24,3353
2017-01-23,3349
2017-01-20,3361
2017-01-19,3340.5
2017-01-18,3355.5
2017-01-17,3320.5
2017-01-16,3402.5
2017-01-13,3383
2017-01-12,3371
2017-01-11,3353
2017-01-10,3335
2017-01-09,3344.5
2017-01-06,3294
2017-01-05,3299
2017-01-04,3287.5
2017-01-03,3275
2016-12-30,3292.5
2016-12-29,3289.5
2016-12-28,3278
2016-12-23,3272.5
2016-12-22,3261.5
2016-12-21,3234
2016-12-20,3245
2016-12-19,3218.5
2016-12-16,3152
2016-12-15,3157.5
2016-12-14,3170.5
2016-12-13,3193.5
2016-12-12,3112
2016-12-09,3124.5
2016-12-08,3089.5
2016-12-07,3111
2016-12-06,3135
2016-12-05,3122
2016-12-02,3110.5
2016-12-01,3097
2016-11-30,3196
2016-11-29,3130
2016-11-28,3146.5
2016-11-25,3173
2016-11-24,3120
2016-11-22,3126.5
2016-11-21,3107
2016-11-18,3120
2016-11-17,3120
2016-11-16,3128.5
2016-11-15,3174.5
2016-11-14,3131.5
2016-11-11,3163.5
2016-11-10,3181
2016-11-09,3311
2016-11-08,3382
2016-11-07,3360.5
2016-11-04,3318
2016-11-03,3355
2016-11-02,3414
2016-11-01,3443.5
2016-10-31,3418
2016-10-28,3442.5
2016-10-27,3438.5
2016-10-26,3453
2016-10-25,3477.5
2016-10-24,3471.5
2016-10-21,3486.5
2016-10-20,3489
2016-10-19,3467.5
2016-10-18,3495.5
2016-10-17,3504.5
2016-10-14,3547.5
2016-10-13,3596.5
2016-10-12,3723.5
2016-10-11,3754
2016-10-10,3751.5
2016-10-07,3719.5
2016-10-06,3694
2016-10-05,3688.5
2016-10-04,3763.5
2016-10-03,3708
2016-09-30,3654.5
2016-09-29,3651.5
2016-09-28,3655.5
2016-09-27,3640.5
2016-09-26,3599.5
2016-09-23,3631.5
2016-09-22,3625.5
2016-09-21,3549
2016-09-20,3579
2016-09-19,3583.5
2016-09-16,3516.5
2016-09-15,3546.5
2016-09-14,3514
2016-09-13,3521.5
2016-09-12,3505
2016-09-09,3530
2016-09-08,3587.5
2016-09-07,3621
2016-09-06,3616
2016-09-05,3649.5
2016-09-02,3663
2016-09-01,3527.5
2016-08-31,3529
2016-08-30,3569.5
2016-08-26,3569
2016-08-25,3559.5
2016-08-24,3526.5
2016-08-23,3563
2016-08-22,3565.5
2016-08-19,3606.5
2016-08-18,3598.5
2016-08-17,3614
2016-08-16,3610.5
2016-08-15,3641.5
2016-08-12,3629
2016-08-11,3641.5
2016-08-10,3553.5
2016-08-09,3571.5
2016-08-08,3519.5
2016-08-05,3541.5
2016-08-04,3517
2016-08-03,3478
2016-08-02,3532
2016-08-01,3534
2016-07-29,3533.5
2016-07-27,3525
2016-07-26,3556
2016-07-25,3530
2016-07-22,3558.5
2016-07-21,3534
2016-07-20,3575
2016-07-19,3569.5
2016-07-18,3577.5
2016-07-15,3584
2016-07-14,3556
2016-07-13,3602
2016-07-12,3586
