Date,Last Close
2017-11-24,362.35
2017-11-23,364.05
2017-11-22,363.5
2017-11-21,362.1
2017-11-20,359.85
2017-11-17,353.45
2017-11-16,353.3
2017-11-15,349.9
2017-11-14,354.75
2017-11-13,363.95
2017-11-10,362.6
2017-11-09,363
2017-11-08,371.2
2017-11-07,368.45
2017-11-06,375.95
2017-11-03,378.85
2017-11-02,381.05
2017-11-01,375.55
2017-10-31,363
2017-10-30,370
2017-10-27,367.2
2017-10-26,378.75
2017-10-25,376.3
2017-10-24,385.2
2017-10-23,379.75
2017-10-20,378.2
2017-10-19,377.6
2017-10-18,374.65
2017-10-17,375.85
2017-10-16,382.4
2017-10-13,376.6
2017-10-12,367.95
2017-10-11,365
2017-10-10,366.2
2017-10-09,362.15
2017-10-06,366.9
2017-10-05,370.3
2017-10-04,359.4
2017-10-03,353.6
2017-10-02,350.8
2017-09-29,342
2017-09-28,338.9
2017-09-27,341.6
2017-09-26,341.9
2017-09-25,344.1
2017-09-22,347.15
2017-09-15,344.5
2017-09-14,351.6
2017-09-13,363.6
2017-09-12,372.5
2017-09-11,369.3
2017-09-08,363.05
2017-09-07,368.5
2017-09-06,365.8
2017-09-05,363
2017-09-04,367.1
2017-09-01,367
2017-08-31,359.5
2017-08-30,356.7
2017-08-29,352.95
2017-08-25,352.8
2017-08-24,353.9
2017-08-23,353.1
2017-08-22,348.6
2017-08-21,341.3
2017-08-18,343.45
2017-08-17,345
2017-08-16,345.25
2017-08-15,331.25
2017-08-14,331.9
2017-08-11,322
2017-08-10,331.45
2017-08-09,339.8
2017-08-08,347.2
2017-08-07,346.55
2017-08-04,337.8
2017-08-03,335.15
2017-08-02,332.4
2017-08-01,336.4
2017-07-31,334.15
2017-07-28,331.25
2017-07-27,330.7
2017-07-26,329.65
2017-07-25,330.65
2017-07-24,312.65
2017-07-21,313.55
2017-07-20,318.7
2017-07-19,322
2017-07-18,321.25
2017-07-17,320.8
2017-07-14,316.1
2017-07-13,314.55
2017-07-12,315
2017-07-11,307.5
2017-07-10,301.05
2017-07-07,297.25
2017-07-06,299.65
2017-07-05,307.4
2017-07-04,303.6
2017-06-29,290.4
2017-06-28,284.05
2017-06-27,287.65
2017-06-26,277.2
2017-06-23,279.5
2017-06-22,281.85
2017-06-21,281.45
2017-06-20,276.6
2017-06-19,287.95
2017-06-16,279.75
2017-06-15,283.05
2017-06-14,286.65
2017-06-13,294.3
2017-06-12,294.15
2017-06-09,295
2017-06-08,288.9
2017-06-07,283
2017-06-06,282.7
2017-06-05,283.4
2017-06-02,286.75
2017-06-01,286.05
2017-05-31,285.1
2017-05-30,292
2017-05-26,292.5
2017-05-25,291.4
2017-05-24,291.75
2017-05-23,291.95
2017-05-22,296.5
2017-05-19,295.15
2017-05-18,291
2017-05-17,290
2017-05-16,296.65
2017-05-15,294
2017-05-12,285
2017-05-11,290.05
2017-05-10,288.65
2017-05-09,290.9
2017-05-08,284.45
2017-05-05,289.05
2017-05-04,277.2
2017-05-03,286.8
2017-05-02,297.85
2017-04-28,303.65
2017-04-27,299.65
2017-04-26,309.4
2017-04-25,312.2
2017-04-24,305.5
